"L2, Inc.","","",""
"18912 North Creek Parkway, Suite 201","","",""
"Bothell, WA 98011","","",""
"Phone: (800) 842-5478   Fax: (425) 822-0264","","",""
"Web: WWW.L2POLITICAL.COM   Email: operations@l2political.com","","",""
"","","",""
"State:","MA","",""
"Invoice:","VM2MA20211011","",""
"Customer:","VOTERMAPPING","",""
"Date:","10/11/2021","",""
"Description:","","",""
"","","",""
"Output file:","VM2--MA--2021-10-11.tab","",""
"","","",""
"","","",""
"No.","Field","Length","Description"
"1","LALVOTERID","50",""
"2","Local_or_Municipal_2021_09_14","1",""
"3","Local_or_Municipal_2021_05_11","1",""
"4","Local_or_Municipal_2021_05_10","1",""
"5","Local_or_Municipal_2021_05_08","1",""
"6","Local_or_Municipal_2021_05_04","1",""
"7","Local_or_Municipal_2021_05_03","1",""
"8","Local_or_Municipal_2021_05_01","1",""
"9","Local_or_Municipal_2021_04_28","1",""
"10","Local_or_Municipal_2021_04_27","1",""
"11","Local_or_Municipal_2021_04_24","1",""
"12","Local_or_Municipal_2021_04_13","1",""
"13","Local_or_Municipal_2021_04_12","1",""
"14","Local_or_Municipal_2021_04_10","1",""
"15","Local_or_Municipal_2021_04_06","1",""
"16","Local_or_Municipal_2021_04_05","1",""
"17","Local_or_Municipal_2021_03_31","1",""
"18","Special_2021_03_30","1",""
"19","Local_or_Municipal_2021_03_30","1",""
"20","Local_or_Municipal_2021_03_29","1",""
"21","Local_or_Municipal_2021_03_16","1",""
"22","Local_or_Municipal_2021_03_13","1",""
"23","Special_2021_03_02","1",""
"24","Local_or_Municipal_2021_03_02","1",""
"25","Local_or_Municipal_2021_03_01","1",""
"26","Local_or_Municipal_2020_12_08","1",""
"27","Local_or_Municipal_2020_12_05","1",""
"28","Local_or_Municipal_2020_12_01","1",""
"29","Local_or_Municipal_2020_11_21","1",""
"30","Local_or_Municipal_2020_11_03","1",""
"31","General_2020_11_03","1",""
"32","Local_or_Municipal_2020_10_17","1",""
"33","Local_or_Municipal_2020_09_26","1",""
"34","Local_or_Municipal_2020_09_12","1",""
"35","Local_or_Municipal_2020_09_10","1",""
"36","Local_or_Municipal_2020_09_01","1",""
"37","Primary_2020_09_01","1",""
"38","Local_or_Municipal_2020_06_30","1",""
"39","Local_or_Municipal_2020_06_29","1",""
"40","Local_or_Municipal_2020_06_27","1",""
"41","Local_or_Municipal_2020_06_25","1",""
"42","Local_or_Municipal_2020_06_23","1",""
"43","Local_or_Municipal_2020_06_22","1",""
"44","Local_or_Municipal_2020_06_20","1",""
"45","Local_or_Municipal_2020_06_16","1",""
"46","Local_or_Municipal_2020_06_15","1",""
"47","Local_or_Municipal_2020_06_13","1",""
"48","Local_or_Municipal_2020_06_11","1",""
"49","Local_or_Municipal_2020_06_09","1",""
"50","Local_or_Municipal_2020_06_08","1",""
"51","Local_or_Municipal_2020_06_06","1",""
"52","Special_2020_06_02","1",""
"53","Local_or_Municipal_2020_06_02","1",""
"54","Local_or_Municipal_2020_06_01","1",""
"55","Special_2020_05_19","1",""
"56","Local_or_Municipal_2020_05_19","1",""
"57","Special_2020_03_03","1",""
"58","Local_or_Municipal_2020_03_03","1",""
"59","Presidential_Primary_2020_03_03","1",""
"60","Special_2020_02_04","1",""
"61","Local_or_Municipal_2019_12_10","1",""
"62","Local_or_Municipal_2019_11_23","1",""
"63","Local_or_Municipal_2019_11_19","1",""
"64","Local_or_Municipal_2019_11_18","1",""
"65","Local_or_Municipal_2019_11_05","1",""
"66","Local_or_Municipal_2019_11_04","1",""
"67","Local_or_Municipal_2019_10_29","1",""
"68","Local_or_Municipal_2019_10_28","1",""
"69","Local_or_Municipal_2019_10_21","1",""
"70","Local_or_Municipal_2019_10_19","1",""
"71","Local_or_Municipal_2019_10_08","1",""
"72","Local_or_Municipal_2019_10_01","1",""
"73","Local_or_Municipal_2019_09_24","1",""
"74","Local_or_Municipal_2019_09_17","1",""
"75","Local_or_Municipal_2019_09_10","1",""
"76","Local_or_Municipal_2019_09_03","1",""
"77","Local_or_Municipal_2019_06_18","1",""
"78","Local_or_Municipal_2019_06_11","1",""
"79","Local_or_Municipal_2019_06_10","1",""
"80","Local_or_Municipal_2019_06_04","1",""
"81","Local_or_Municipal_2019_06_03","1",""
"82","Local_or_Municipal_2019_06_01","1",""
"83","Local_or_Municipal_2019_05_28","1",""
"84","Local_or_Municipal_2019_05_21","1",""
"85","Local_or_Municipal_2019_05_20","1",""
"86","Local_or_Municipal_2019_05_18","1",""
"87","Local_or_Municipal_2019_05_14","1",""
"88","Local_or_Municipal_2019_05_13","1",""
"89","Local_or_Municipal_2019_05_11","1",""
"90","Local_or_Municipal_2019_05_09","1",""
"91","Local_or_Municipal_2019_05_07","1",""
"92","Local_or_Municipal_2019_05_06","1",""
"93","Local_or_Municipal_2019_05_04","1",""
"94","Local_or_Municipal_2019_04_30","1",""
"95","Local_or_Municipal_2019_04_29","1",""
"96","Local_or_Municipal_2019_04_27","1",""
"97","Local_or_Municipal_2019_04_23","1",""
"98","Local_or_Municipal_2019_04_22","1",""
